average_age,rating
23.14285714285711,6.5
23.200000000000045,6.212499999999999
23.25,6.091304347826088
23.333333333333258,6.140799999999999
23.40000000000009,5.5
23.42857142857133,6.4
23.5,6.129971181556202
23.57142857142867,6.15
23.59999999999991,6.6571428571428575
23.666666666666742,6.0101562500000005
23.71428571428578,7.65
23.75,6.1404580152671775
23.799999999999955,5.437499999999999
23.833333333333258,7.300000000000001
23.85714285714289,8.5
24.0,5.943050193050195
24.14285714285711,6.05
24.166666666666742,6.475
24.200000000000045,6.8
24.25,6.150819672131143
24.28571428571422,6.65
24.333333333333258,5.8842767295597485
24.40000000000009,6.309090909090909
24.42857142857133,5.8
24.5,6.00893246187364
24.57142857142867,6.449999999999999
24.59999999999991,6.016666666666667
24.666666666666742,5.942944785276076
24.71428571428578,6.5
24.75,6.068604651162792
24.77777777777783,5.2
24.799999999999955,6.749999999999999
24.833333333333258,6.616666666666667
24.85714285714289,6.58
24.875,6.1
24.888888888888914,6.2
25.0,5.971449275362319
25.166666666666742,6.839999999999999
25.200000000000045,5.981250000000001
25.22222222222217,6.6
25.25,6.090710382513659
25.28571428571422,5.575
25.333333333333258,6.059999999999999
25.375,5.8500000000000005
25.40000000000009,5.994117647058824
25.42857142857133,5.333333333333333
25.5,5.923091247672243
25.57142857142867,5.3999999999999995
25.59999999999991,6.1
25.625,6.1
25.666666666666742,6.056846473029041
25.71428571428578,6.475
25.75,5.999115044247789
25.77777777777783,7.1
25.799999999999955,5.859090909090909
25.833333333333258,6.381818181818184
25.85714285714289,6.14
25.875,6.15
26.0,5.993007769145379
26.125,7.7
26.14285714285711,6.4
26.166666666666742,6.228571428571429
26.200000000000045,5.964516129032258
26.22222222222217,5.9
26.25,6.281048387096776
26.28571428571422,5.966666666666668
26.333333333333258,5.9579908675799125
26.40000000000009,5.738095238095236
26.42857142857133,5.75
26.444444444444343,5.6
26.5,5.960663507108992
26.555555555555657,5.45
26.57142857142867,6.366666666666667
26.59999999999991,6.505263157894736
26.625,6.6800000000000015
26.666666666666742,5.978597785977859
26.71428571428578,6.239999999999999
26.75,6.0706521739130475
26.77777777777783,5.7
26.799999999999955,5.932142857142857
26.833333333333258,6.2749999999999995
26.85714285714289,6.685714285714285
26.875,6.166666666666667
26.888888888888914,6.25
27.0,5.990360272638751
27.111111111111086,6.6
27.125,5.949999999999999
27.14285714285711,6.216666666666668
27.166666666666742,6.036363636363637
27.200000000000045,6.096551724137931
27.25,6.03079268292683
27.28571428571422,6.671428571428572
27.333333333333258,5.868941979522187
27.375,6.55
27.40000000000009,6.1
27.42857142857133,6.05
27.444444444444343,6.0
27.5,5.936711990111246
27.555555555555657,7.2
27.57142857142867,6.037500000000001
27.59999999999991,6.138297872340425
27.625,6.35
27.666666666666742,5.835409836065574
27.71428571428578,6.2749999999999995
27.75,6.0539509536784735
27.799999999999955,5.951162790697673
27.833333333333258,6.199999999999999
27.85714285714289,6.3
27.875,6.1
27.888888888888914,4.9
28.0,5.977520071364853
28.111111111111086,6.65
28.125,5.825
28.14285714285711,5.3
28.166666666666742,5.3076923076923075
28.200000000000045,5.936585365853658
28.22222222222217,3.9
28.25,6.075879396984923
28.28571428571422,5.785714285714286
28.333333333333258,5.990131578947367
28.375,6.4
28.40000000000009,6.365714285714286
28.42857142857133,5.755555555555556
28.444444444444343,6.5
28.5,5.998364231188649
28.57142857142867,5.866666666666666
28.59999999999991,6.151063829787234
28.625,7.1625
28.666666666666742,5.922454308093995
28.71428571428578,6.45
28.75,6.0236781609195456
28.77777777777783,6.85
28.799999999999955,6.017142857142857
28.833333333333258,6.17
28.85714285714289,6.128571428571428
28.875,6.619999999999999
28.888888888888914,6.6499999999999995
29.0,6.0314043209876615
29.125,6.050000000000001
29.14285714285711,6.119999999999999
29.166666666666742,5.982142857142856
29.200000000000045,5.685
29.22222222222217,6.5
29.25,6.07247191011236
29.28571428571422,6.116666666666667
29.333333333333258,5.9853025936599416
29.375,6.325
29.40000000000009,6.019444444444445
29.42857142857133,6.477777777777778
29.444444444444343,5.65
29.5,5.98732251521298
29.57142857142867,6.6875
29.59999999999991,5.836111111111111
29.625,6.175
29.666666666666742,5.908564231738037
29.71428571428578,6.26
29.75,6.08095238095238
29.77777777777783,6.133333333333333
29.799999999999955,6.224390243902438
29.833333333333258,5.927586206896553
29.85714285714289,6.1375
29.875,6.15
30.0,6.006220419202158
30.111111111111086,5.766666666666667
30.125,8.0
30.14285714285711,5.8
30.166666666666742,5.808333333333334
30.200000000000045,6.047619047619045
30.22222222222217,6.1
30.25,6.1331683168316715
30.28571428571422,5.75
30.333333333333258,5.919809069212406
30.375,7.3
30.40000000000009,6.128301886792451
30.42857142857133,7.314285714285715
30.444444444444343,7.4
30.5,5.997163120567372
30.555555555555657,5.766666666666667
30.57142857142867,5.6000000000000005
30.59999999999991,5.808510638297875
30.625,6.233333333333334
30.666666666666742,6.000449438202243
30.71428571428578,6.145454545454545
30.75,6.063458646616544
30.799999999999955,5.846808510638297
30.833333333333258,5.6499999999999995
30.85714285714289,6.011111111111111
30.875,6.7
31.0,5.990898274836387
31.125,6.375
31.14285714285711,6.242857142857143
31.166666666666742,5.86
31.200000000000045,6.226785714285712
31.22222222222217,4.8
31.25,6.119117647058822
31.28571428571422,5.909090909090909
31.333333333333258,5.933618843683079
31.375,6.5
31.40000000000009,6.085416666666666
31.42857142857133,6.4692307692307685
31.444444444444343,6.2
31.5,5.9684294871794945
31.555555555555657,6.8
31.57142857142867,6.088888888888889
31.59999999999991,6.09047619047619
31.625,6.25
31.666666666666742,5.937414965986385
31.700000000000045,7.1
31.71428571428578,6.5181818181818185
31.75,6.1367628607277345
31.799999999999955,6.1591836734693866
31.833333333333258,5.72413793103448
31.85714285714289,5.6625
31.875,6.640000000000001
32.0,5.99731121281465
32.111111111111086,6.866666666666666
32.125,5.5
32.14285714285711,6.1000000000000005
32.16666666666674,5.659999999999999
32.200000000000045,6.163492063492062
32.22222222222217,4.7
32.25,6.167252195733996
32.28571428571422,6.25
32.33333333333326,5.9909090909091
32.375,5.733333333333333
32.40000000000009,6.137037037037038
32.42857142857133,5.811111111111112
32.44444444444434,5.9
32.5,6.015165511932269
32.57142857142867,5.812499999999999
32.59999999999991,5.939583333333332
32.625,6.124999999999999
32.66666666666674,5.958157389635311
32.71428571428578,5.928571428571428
32.75,6.137973137973136
32.799999999999955,5.898333333333335
32.83333333333326,5.865217391304347
32.85714285714289,5.949999999999999
32.875,6.35
32.888888888888914,6.7
33.0,6.021413390010656
33.125,5.75
33.14285714285711,5.136363636363636
33.16666666666674,5.621951219512194
33.200000000000045,6.241891891891891
33.22222222222217,8.4
33.25,6.092635212888382
33.28571428571422,6.114285714285714
33.33333333333326,5.899820788530466
33.375,6.4
33.40000000000009,5.964
33.42857142857133,5.927272727272728
33.44444444444434,6.449999999999999
33.5,6.032284541723651
33.57142857142867,5.9222222222222225
33.59999999999991,5.9890624999999975
33.625,6.266666666666667
33.66666666666674,5.892479674796752
33.700000000000045,4.7
33.71428571428578,6.311111111111112
33.75,6.070787746170689
33.77777777777783,5.3
33.799999999999955,6.078048780487808
33.83333333333326,6.176666666666667
33.85714285714289,5.533333333333333
33.875,5.8
34.0,6.000527831094049
34.111111111111086,7.3
34.125,6.166666666666667
34.14285714285711,5.830769230769231
34.16666666666674,5.744117647058823
34.200000000000045,5.895945945945947
34.25,6.085261003070619
34.28571428571422,6.025000000000001
34.33333333333326,5.88167259786477
34.375,5.933333333333333
34.40000000000009,6.405
34.42857142857133,6.086666666666668
34.5,6.013004484304927
34.55555555555566,1.8
34.57142857142867,5.411111111111111
34.59999999999991,6.088749999999998
34.625,5.7
34.66666666666674,5.888869257950525
34.71428571428578,6.7
34.75,6.091402251791199
34.77777777777783,5.425000000000001
34.799999999999955,6.066279069767439
34.83333333333326,5.953333333333334
34.85714285714289,5.592307692307693
34.875,5.975
35.0,5.987549603174615
35.125,4.466666666666666
35.14285714285711,5.938461538461539
35.16666666666674,6.119999999999999
35.200000000000045,6.285714285714283
35.22222222222217,5.2
35.25,6.081879194630853
35.28571428571422,5.50625
35.33333333333326,5.915843270868824
35.375,5.75
35.40000000000009,5.976923076923079
35.42857142857133,5.325
35.44444444444434,5.666666666666667
35.5,6.045241199478486
35.55555555555566,6.8
35.57142857142867,5.509090909090909
35.59999999999991,5.980459770114943
35.625,6.6499999999999995
35.66666666666674,5.898960138648178
35.71428571428578,6.1
35.75,6.03748819641169
35.799999999999955,6.17816091954023
35.83333333333326,6.1
35.85714285714289,5.477777777777778
35.875,5.2
35.90000000000009,7.6
36.0,6.000704556129612
36.125,4.3
36.14285714285711,5.770000000000001
36.16666666666674,5.87906976744186
36.200000000000045,6.147368421052634
36.25,6.102707749766571
36.28571428571422,5.70625
36.33333333333326,5.985847299813786
36.375,6.233333333333334
36.40000000000009,6.078666666666669
36.42857142857133,6.292307692307692
36.44444444444434,5.9
36.5,6.039200998751584
36.57142857142867,6.2250000000000005
36.59999999999991,5.990540540540538
36.66666666666674,5.8687050359712165
36.71428571428578,6.488888888888889
36.75,6.162592592592592
36.77777777777783,6.15
36.799999999999955,5.8786666666666685
36.83333333333326,6.029090909090908
36.85714285714289,5.849999999999999
36.875,4.566666666666667
37.0,5.968313689936532
37.111111111111086,7.1
37.125,4.85
37.14285714285711,6.0636363636363635
37.16666666666674,5.993181818181818
37.200000000000045,6.0661971830985895
37.25,6.122827125119381
37.28571428571422,6.176470588235295
37.33333333333326,5.883111954459192
37.375,5.800000000000001
37.40000000000009,5.829333333333334
37.42857142857133,6.336363636363635
37.5,6.034632878492519
37.55555555555566,4.9
37.57142857142867,5.371428571428572
37.59999999999991,6.122784810126583
37.625,6.133333333333333
37.66666666666674,5.968659420289856
37.700000000000045,7.4
37.71428571428578,6.263636363636365
37.75,6.086956521739109
37.799999999999955,5.731460674157304
37.83333333333326,6.253333333333336
37.85714285714289,6.268750000000001
37.875,2.6
37.888888888888914,8.3
38.0,5.951681075888566
38.111111111111086,5.0
38.125,6.333333333333333
38.14285714285711,5.85
38.16666666666674,5.605714285714286
38.200000000000045,6.014117647058823
38.22222222222217,6.85
38.25,6.056484149855894
38.28571428571422,6.039999999999999
38.33333333333326,5.935884353741496
38.375,6.3
38.40000000000009,6.269620253164559
38.42857142857133,5.773333333333334
38.44444444444434,6.7
38.5,6.052265475430763
38.57142857142867,6.161538461538462
38.59999999999991,5.87093023255814
38.625,6.457142857142857
38.66666666666674,5.944507575757569
38.71428571428578,5.390909090909091
38.75,6.133830845771127
38.77777777777783,6.0
38.799999999999955,5.954794520547944
38.83333333333326,5.869444444444445
38.85714285714289,5.758823529411763
38.875,6.4
38.888888888888914,6.7
39.0,5.97744107744108
39.111111111111086,1.0
39.125,5.242857142857143
39.14285714285711,4.8
39.16666666666674,6.273913043478262
39.200000000000045,5.7796875000000005
39.22222222222217,6.25
39.25,6.120953326712998
39.28571428571422,5.905882352941175
39.33333333333326,5.881081081081076
39.375,6.033333333333334
39.40000000000009,5.759999999999999
39.42857142857133,5.772222222222221
39.5,6.01826792963464
39.57142857142867,6.183333333333334
39.59999999999991,6.147499999999998
39.625,6.32
39.66666666666674,5.943897637795272
39.71428571428578,5.915384615384616
39.75,6.103692307692298
39.799999999999955,5.7948275862069
39.83333333333326,6.033333333333333
39.85714285714289,5.722222222222222
39.875,5.985714285714286
40.0,6.003531786074682
40.111111111111086,6.9
40.125,6.775
40.14285714285711,5.682352941176471
40.16666666666674,5.852272727272726
40.200000000000045,5.814754098360654
40.22222222222217,5.95
40.25,6.065113759479971
40.28571428571422,5.537500000000002
40.33333333333326,5.882000000000004
40.375,7.2
40.40000000000009,5.896103896103894
40.42857142857133,5.2
40.5,6.05129124820659
40.55555555555566,7.1
40.57142857142867,6.35
40.59999999999991,6.202272727272727
40.625,5.6
40.66666666666674,6.042725173210157
40.71428571428578,6.011111111111112
40.75,6.065739710789771
40.77777777777783,6.25
40.799999999999955,5.959649122807019
40.83333333333326,5.697142857142856
40.85714285714289,6.205882352941176
40.875,5.4
40.888888888888914,7.8
41.0,6.006387546967265
41.14285714285711,6.1499999999999995
41.16666666666674,6.005
41.200000000000045,5.720833333333335
41.25,6.068022598870067
41.28571428571422,6.018181818181817
41.33333333333326,5.912554112554117
41.375,6.566666666666666
41.40000000000009,6.042187499999999
41.42857142857133,5.783333333333334
41.5,6.014645669291346
41.57142857142867,6.4
41.59999999999991,5.8425
41.625,6.475
41.66666666666674,5.814318181818178
41.71428571428578,5.8235294117647065
41.75,6.071849234393412
41.799999999999955,6.053124999999999
41.83333333333326,6.072727272727273
41.85714285714289,5.7
41.875,6.9
41.888888888888914,8.2
42.0,5.952763532763532
42.111111111111086,6.1
42.125,5.540000000000001
42.14285714285711,5.983333333333334
42.16666666666674,6.148780487804876
42.200000000000045,6.074999999999999
42.25,6.091529411764711
42.28571428571422,6.008333333333334
42.33333333333326,5.883411214953275
42.375,5.933333333333334
42.40000000000009,5.862068965517241
42.42857142857133,5.672727272727273
42.44444444444434,3.8
42.5,6.004455445544557
42.55555555555566,6.7
42.57142857142867,6.053846153846153
42.59999999999991,5.976363636363637
42.625,6.050000000000001
42.66666666666674,5.979054054054055
42.71428571428578,6.700000000000001
42.75,6.029871794871801
42.799999999999955,6.122222222222222
42.83333333333326,5.784375000000001
42.85714285714289,6.116666666666667
42.875,6.6
43.0,5.990092879256955
43.111111111111086,4.0
43.125,6.3999999999999995
43.14285714285711,5.8125
43.16666666666674,5.809375000000001
43.200000000000045,6.004166666666667
43.22222222222217,5.3
43.25,6.11600547195623
43.28571428571422,5.641666666666667
43.33333333333326,5.947228915662656
43.375,5.833333333333333
43.40000000000009,6.088461538461539
43.42857142857133,5.73076923076923
43.5,6.0104845814978
43.57142857142867,6.126666666666666
43.59999999999991,6.041666666666668
43.625,5.433333333333334
43.66666666666674,5.941160949868073
43.71428571428578,5.522222222222222
43.75,6.043484042553196
43.77777777777783,7.2
43.799999999999955,5.640000000000001
43.83333333333326,5.789473684210526
43.85714285714289,4.709999999999999
43.875,4.5
44.0,5.95093708165997
44.125,5.0
44.14285714285711,6.327272727272728
44.16666666666674,5.772
44.200000000000045,5.669565217391304
44.22222222222217,6.5
44.25,6.082343499197424
44.28571428571422,6.56153846153846
44.33333333333326,5.821065375302666
44.375,5.875
44.40000000000009,5.804545454545453
44.42857142857133,5.433333333333333
44.5,6.009933142311368
44.55555555555566,4.9
44.57142857142867,6.150000000000001
44.59999999999991,6.052083333333333
44.625,6.9
44.66666666666674,5.8824933687002625
44.71428571428578,5.58
44.75,6.005289256198349
44.799999999999955,5.654166666666666
44.83333333333326,5.844999999999999
44.85714285714289,5.7
44.875,4.8
44.888888888888914,7.5
45.0,5.998697539797397
45.111111111111086,1.7
45.125,4.9
45.14285714285711,6.128571428571428
45.16666666666674,5.784
45.200000000000045,5.7142857142857135
45.22222222222217,7.3
45.25,5.989429530201345
45.28571428571422,6.3500000000000005
45.33333333333326,5.892084432717676
45.375,4.9
45.40000000000009,5.676470588235296
45.42857142857133,5.262499999999999
45.5,6.01742006615214
45.57142857142867,5.31
45.59999999999991,6.193939393939396
45.625,6.0
45.66666666666674,5.942608695652173
45.71428571428578,5.7250000000000005
45.75,6.06938369781312
45.799999999999955,5.611627906976742
45.83333333333326,6.204545454545456
45.85714285714289,5.859999999999999
45.875,6.533333333333334
45.888888888888914,6.3
46.0,5.909604519774022
46.125,6.0
46.14285714285711,5.9692307692307685
46.16666666666674,5.852631578947369
46.200000000000045,6.05
46.25,6.083742911153122
46.28571428571422,5.824999999999999
46.33333333333326,5.975748502994013
46.375,6.32
46.40000000000009,6.333333333333332
46.42857142857133,4.885714285714286
46.5,6.050058479532163
46.55555555555566,7.4
46.57142857142867,6.5
46.59999999999991,5.724242424242425
46.625,7.040000000000001
46.66666666666674,5.953311258278147
46.71428571428578,5.788888888888889
46.75,5.90372670807454
46.77777777777783,4.8
46.799999999999955,5.979310344827588
46.83333333333326,5.417647058823528
46.85714285714289,5.8
46.875,7.0
46.888888888888914,7.0
47.0,5.934944237918224
47.125,5.8999999999999995
47.14285714285711,6.042857142857143
47.16666666666674,5.506250000000001
47.200000000000045,5.865217391304348
47.25,6.019093078758947
47.28571428571422,5.175000000000001
47.33333333333326,5.948679245283026
47.375,7.3
47.40000000000009,6.112500000000001
47.42857142857133,5.844444444444445
47.44444444444434,6.5
47.5,5.935159235668801
47.57142857142867,6.600000000000001
47.59999999999991,5.673529411764705
47.625,5.866666666666666
47.66666666666674,5.811570247933883
47.71428571428578,5.36
47.75,6.034466019417473
47.799999999999955,6.483333333333334
47.83333333333326,5.908333333333334
47.85714285714289,6.2
47.875,5.7
47.888888888888914,3.4
47.90000000000009,5.8
48.0,6.03852941176471
48.125,4.5
48.14285714285711,6.099999999999999
48.16666666666674,6.008333333333334
48.200000000000045,5.416666666666666
48.25,6.0568627450980355
48.28571428571422,6.74
48.33333333333326,5.865151515151514
48.375,6.25
48.40000000000009,6.1000000000000005
48.42857142857133,6.533333333333335
48.5,6.022173913043474
48.57142857142867,5.7
48.59999999999991,5.838095238095237
48.66666666666674,5.795180722891562
48.71428571428578,7.05
48.75,5.956878306878307
48.799999999999955,5.05
48.83333333333326,5.4875
48.85714285714289,5.2
48.888888888888914,5.2
49.0,5.921198668146501
49.125,6.1
49.14285714285711,6.7
49.16666666666674,5.89
49.200000000000045,5.905555555555555
49.25,5.938815789473684
49.28571428571422,5.866666666666667
49.33333333333326,5.831147540983605
49.375,6.633333333333334
49.40000000000009,5.7192307692307685
49.42857142857133,5.566666666666666
49.5,5.980634390651078
49.57142857142867,5.824999999999999
49.59999999999991,5.4642857142857135
49.66666666666674,5.881140350877191
49.71428571428578,6.324999999999999
49.75,6.054485049833887
49.77777777777783,5.8
49.799999999999955,5.975
49.83333333333326,5.46
49.85714285714289,7.3
50.0,5.995856353591162
50.125,4.8
50.14285714285711,6.733333333333333
50.16666666666674,5.255555555555556
50.200000000000045,5.944444444444445
50.22222222222217,6.0
50.25,6.1449324324324355
50.33333333333326,5.963461538461541
50.375,5.6
50.40000000000009,6.175000000000002
50.42857142857133,6.375
50.5,6.0160416666666645
50.57142857142867,5.3
50.59999999999991,6.466666666666668
50.625,6.300000000000001
50.66666666666674,6.06994535519126
50.71428571428578,5.199999999999999
50.75,6.082062780269057
50.799999999999955,5.593749999999999
50.83333333333326,6.863636363636363
50.85714285714289,5.733333333333333
50.875,6.9
51.0,6.024881889763768
51.14285714285711,5.1
51.16666666666674,5.075
51.200000000000045,5.386666666666668
51.25,5.966800000000001
51.28571428571422,4.7
51.33333333333326,5.917582417582416
51.375,5.0
51.40000000000009,5.8
51.42857142857133,6.033333333333334
51.5,5.969369369369371
51.59999999999991,5.77
51.625,6.9
51.66666666666674,5.855688622754492
51.71428571428578,5.9
51.75,6.026190476190474
51.799999999999955,5.9399999999999995
51.83333333333326,6.357142857142857
51.85714285714289,6.449999999999999
51.875,2.6
52.0,5.961083743842371
52.111111111111086,3.0
52.14285714285711,6.3
52.16666666666674,6.8125
52.200000000000045,4.99
52.25,5.9580110497237575
52.28571428571422,6.2
52.33333333333326,5.753757225433528
52.375,7.95
52.40000000000009,6.84
52.42857142857133,3.95
52.5,6.0712121212121115
52.55555555555566,2.4
52.57142857142867,7.8500000000000005
52.59999999999991,5.739999999999999
52.625,7.4
52.66666666666674,5.784516129032257
52.75,6.056149732620323
52.77777777777783,4.5
52.799999999999955,6.383333333333334
52.83333333333326,6.4
52.875,6.3
52.888888888888914,8.1
53.0,5.867822736030827
53.14285714285711,5.9
53.16666666666674,6.74
53.200000000000045,6.433333333333334
53.25,5.993370165745858
53.28571428571422,6.4
53.33333333333326,5.769230769230768
53.40000000000009,5.99
53.42857142857133,5.9
53.5,5.901445086705203
53.57142857142867,4.9
53.59999999999991,6.7124999999999995
53.625,6.0
53.66666666666674,5.812500000000003
53.75,6.086046511627906
53.799999999999955,5.784615384615384
53.83333333333326,6.1
53.85714285714289,6.0
54.0,5.9739514348785825
54.14285714285711,7.2
54.16666666666674,7.1
54.200000000000045,5.866666666666666
54.25,5.961594202898552
54.28571428571422,5.6
54.33333333333326,5.860655737704919
54.40000000000009,5.4375
54.42857142857133,4.05
54.5,5.99044585987261
54.59999999999991,6.444444444444445
54.66666666666674,5.984545454545457
54.75,6.016083916083921
54.799999999999955,5.4799999999999995
54.83333333333326,5.771428571428572
55.0,6.012082262210797
55.14285714285711,4.9
55.16666666666674,5.057142857142857
55.200000000000045,4.800000000000001
55.25,6.0
55.28571428571422,6.2
55.33333333333326,6.094845360824746
55.40000000000009,5.08
55.5,6.091699604743076
55.55555555555566,6.1
55.57142857142867,7.6
55.59999999999991,6.266666666666667
55.66666666666674,6.10111111111111
55.75,5.974545454545457
55.799999999999955,5.3500000000000005
55.83333333333326,6.683333333333334
55.85714285714289,5.9
56.0,5.878402366863901
56.16666666666674,6.4
56.200000000000045,5.5375000000000005
56.25,5.982474226804122
56.33333333333326,5.9808988764044955
56.40000000000009,6.28
56.5,6.21866028708134
56.57142857142867,3.5
56.66666666666674,6.067924528301887
56.75,6.029411764705881
56.799999999999955,6.26
56.83333333333326,8.3
57.0,6.054180602006687
57.09999999999991,3.7
57.125,6.2
57.14285714285711,4.2
57.16666666666674,6.333333333333333
57.200000000000045,5.550000000000001
57.25,5.880519480519478
57.33333333333326,6.0697368421052635
57.40000000000009,6.174999999999999
57.42857142857133,6.4
57.5,5.980995475113125
57.59999999999991,5.550000000000001
57.66666666666674,5.760000000000001
57.71428571428578,5.5
57.75,5.891891891891893
57.799999999999955,4.7
57.83333333333326,4.8
57.85714285714289,6.9
58.0,6.001742160278745
58.125,5.1
58.16666666666674,5.75
58.200000000000045,5.819999999999999
58.25,5.6529411764705895
58.28571428571422,6.15
58.33333333333326,5.9328125
58.40000000000009,5.9750000000000005
58.5,6.041040462427744
58.57142857142867,6.3
58.59999999999991,7.0
58.66666666666674,6.007812499999998
58.71428571428578,6.25
58.75,6.003389830508474
58.799999999999955,5.649999999999999
58.875,4.0
59.0,6.027083333333331
59.25,5.888095238095239
59.33333333333326,6.171428571428571
59.375,4.7
59.40000000000009,6.480000000000001
59.42857142857133,3.9
59.5,5.924806201550387
59.59999999999991,6.14
59.66666666666674,5.8764705882352954
59.75,5.986363636363635
59.799999999999955,7.1000000000000005
59.85714285714289,2.1
60.0,6.019999999999999
60.200000000000045,6.0
60.25,6.218181818181818
60.28571428571422,6.033333333333332
60.33333333333326,5.855813953488373
60.40000000000009,6.699999999999999
60.44444444444434,5.7
60.5,5.932352941176474
60.59999999999991,7.3
60.66666666666674,6.290909090909093
60.75,5.895833333333332
61.0,5.919745222929936
61.125,8.9
61.200000000000045,3.6
61.25,6.045161290322581
61.28571428571422,4.3
61.33333333333326,5.945945945945948
61.40000000000009,6.9
61.5,5.959633027522937
61.59999999999991,5.3
61.66666666666674,5.891176470588234
61.75,6.0103448275862075
61.799999999999955,5.0
61.83333333333326,7.0
62.0,6.079411764705882
62.25,6.088461538461538
62.33333333333326,6.187878787878786
62.40000000000009,7.2
62.5,6.12941176470588
62.59999999999991,5.233333333333333
62.66666666666674,6.1
62.71428571428578,6.550000000000001
62.75,6.448000000000002
62.85714285714289,7.4
63.0,6.105303030303026
63.14285714285711,8.0
63.200000000000045,6.15
63.25,6.247826086956521
63.33333333333326,6.225
63.40000000000009,7.3
63.5,6.205940594059409
63.57142857142867,6.1
63.66666666666674,6.05
63.71428571428578,7.2
63.75,5.877777777777776
63.799999999999955,7.5
63.83333333333326,6.5
64.0,5.9577586206896544
64.20000000000005,8.0
64.25,6.175
64.33333333333326,6.060869565217391
64.40000000000009,6.4
64.5,6.276190476190476
64.66666666666674,5.6684210526315795
64.75,6.038461538461537
64.79999999999995,4.1
65.0,6.167741935483871
65.20000000000005,5.4
65.25,6.2875
65.33333333333326,6.365
65.375,3.0
65.40000000000009,6.6
65.5,5.781159420289856
65.57142857142867,5.6
65.59999999999991,7.1
65.66666666666674,6.0125
65.75,5.769230769230768
65.83333333333326,7.7
66.0,6.010144927536232
66.20000000000005,6.4
66.25,6.484615384615386
66.33333333333326,6.275
66.40000000000009,6.699999999999999
66.5,6.151562500000003
66.57142857142867,5.1
66.66666666666674,5.275000000000001
66.75,5.472727272727273
67.0,6.36986301369863
67.14285714285711,8.5
67.20000000000005,6.8
67.25,6.314285714285716
67.33333333333326,6.1625000000000005
67.40000000000009,5.033333333333333
67.5,6.194736842105263
67.66666666666674,6.1882352941176455
67.75,5.67
67.83333333333326,6.4
68.0,6.433333333333334
68.25,6.341666666666666
68.33333333333326,6.794444444444444
68.40000000000009,6.8
68.5,6.3812500000000005
68.59999999999991,6.9
68.66666666666674,6.185714285714285
68.75,6.45
69.0,6.316666666666667
69.25,6.05
69.33333333333326,5.77
