rating,average_age
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.5
7.1,45.66666666666674
7.1,45.66666666666674
7.1,45.66666666666674
7.1,45.66666666666674
7.1,45.66666666666674
7.1,45.66666666666674
7.1,45.66666666666674
7.1,45.66666666666674
7.1,45.66666666666674
7.1,45.66666666666674
7.1,45.66666666666674
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.75
7.1,45.799999999999955
7.1,45.799999999999955
7.1,45.799999999999955
7.1,45.83333333333326
7.1,45.83333333333326
7.1,45.85714285714289
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.0
7.1,46.14285714285711
7.1,46.16666666666674
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.25
7.1,46.28571428571422
7.1,46.33333333333326
7.1,46.33333333333326
7.1,46.33333333333326
7.1,46.33333333333326
7.1,46.33333333333326
7.1,46.33333333333326
7.1,46.33333333333326
7.1,46.33333333333326
7.1,46.33333333333326
7.1,46.40000000000009
7.1,46.40000000000009
7.1,46.42857142857133
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.5
7.1,46.66666666666674
7.1,46.66666666666674
7.1,46.66666666666674
7.1,46.66666666666674
7.1,46.66666666666674
7.1,46.66666666666674
7.1,46.66666666666674
7.1,46.66666666666674
7.1,46.66666666666674
7.1,46.66666666666674
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.75
7.1,46.799999999999955
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.0
7.1,47.14285714285711
7.1,47.200000000000045
7.1,47.25
7.1,47.25
7.1,47.25
7.1,47.25
7.1,47.25
7.1,47.25
7.1,47.25
7.1,47.25
7.1,47.25
7.1,47.25
7.1,47.25
7.1,47.25
7.1,47.33333333333326
7.1,47.33333333333326
7.1,47.33333333333326
7.1,47.33333333333326
7.1,47.33333333333326
7.1,47.40000000000009
7.1,47.5
7.1,47.5
7.1,47.5
7.1,47.5
7.1,47.5
7.1,47.5
7.1,47.5
7.1,47.5
7.1,47.5
7.1,47.5
7.1,47.5
7.1,47.5
7.1,47.5
7.1,47.5
7.1,47.5
7.1,47.57142857142867
7.1,47.59999999999991
7.1,47.625
7.1,47.66666666666674
7.1,47.66666666666674
7.1,47.66666666666674
7.1,47.66666666666674
7.1,47.66666666666674
7.1,47.66666666666674
7.1,47.66666666666674
7.1,47.75
7.1,47.75
7.1,47.75
7.1,47.75
7.1,47.75
7.1,47.75
7.1,47.75
7.1,47.75
7.1,47.75
7.1,47.75
7.1,47.75
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.0
7.1,48.200000000000045
7.1,48.25
7.1,48.25
7.1,48.25
7.1,48.25
7.1,48.25
7.1,48.25
7.1,48.25
7.1,48.25
7.1,48.25
7.1,48.33333333333326
7.1,48.33333333333326
7.1,48.33333333333326
7.1,48.33333333333326
7.1,48.33333333333326
7.1,48.33333333333326
7.1,48.40000000000009
7.1,48.42857142857133
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.5
7.1,48.57142857142867
7.1,48.66666666666674
7.1,48.66666666666674
7.1,48.66666666666674
7.1,48.75
7.1,48.75
7.1,48.75
7.1,48.75
7.1,48.75
7.1,48.75
7.1,48.75
7.1,48.75
7.1,48.75
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.0
7.1,49.25
7.1,49.25
7.1,49.25
7.1,49.25
7.1,49.25
7.1,49.25
7.1,49.25
7.1,49.25
7.1,49.25
7.1,49.25
7.1,49.25
7.1,49.33333333333326
7.1,49.33333333333326
7.1,49.33333333333326
7.1,49.33333333333326
7.1,49.33333333333326
7.1,49.33333333333326
7.1,49.33333333333326
7.1,49.40000000000009
7.1,49.40000000000009
7.1,49.5
7.1,49.5
7.1,49.5
7.1,49.5
7.1,49.5
7.1,49.5
7.1,49.5
7.1,49.5
7.1,49.5
7.1,49.5
7.1,49.5
7.1,49.5
7.1,49.5
7.1,49.5
7.1,49.5
7.1,49.5
7.1,49.66666666666674
7.1,49.66666666666674
7.1,49.66666666666674
7.1,49.66666666666674
7.1,49.66666666666674
7.1,49.71428571428578
7.1,49.75
7.1,49.75
7.1,49.75
7.1,49.75
7.1,49.75
7.1,49.75
7.1,49.75
7.1,49.75
7.1,49.75
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.0
7.1,50.25
7.1,50.25
7.1,50.25
7.1,50.25
7.1,50.25
7.1,50.25
7.1,50.25
7.1,50.25
7.1,50.25
7.1,50.25
7.1,50.25
7.1,50.25
7.1,50.25
7.1,50.33333333333326
7.1,50.33333333333326
7.1,50.40000000000009
7.1,50.40000000000009
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.5
7.1,50.66666666666674
7.1,50.66666666666674
7.1,50.66666666666674
7.1,50.75
7.1,50.75
7.1,50.75
7.1,50.75
7.1,50.75
7.1,50.75
7.1,50.75
7.1,50.75
7.1,50.83333333333326
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.0
7.1,51.200000000000045
7.1,51.25
7.1,51.25
7.1,51.25
7.1,51.25
7.1,51.25
7.1,51.25
7.1,51.25
7.1,51.25
7.1,51.33333333333326
7.1,51.33333333333326
7.1,51.33333333333326
7.1,51.33333333333326
7.1,51.33333333333326
7.1,51.33333333333326
7.1,51.33333333333326
7.1,51.33333333333326
7.1,51.5
7.1,51.5
7.1,51.5
7.1,51.5
7.1,51.5
7.1,51.5
7.1,51.5
7.1,51.5
7.1,51.5
7.1,51.5
7.1,51.5
7.1,51.5
7.1,51.5
7.1,51.5
7.1,51.66666666666674
7.1,51.66666666666674
7.1,51.66666666666674
7.1,51.66666666666674
7.1,51.66666666666674
7.1,51.71428571428578
7.1,51.75
7.1,51.75
7.1,51.75
7.1,51.75
7.1,52.0
7.1,52.0
7.1,52.0
7.1,52.0
7.1,52.0
7.1,52.0
7.1,52.0
7.1,52.0
7.1,52.0
7.1,52.0
7.1,52.0
7.1,52.0
7.1,52.0
7.1,52.0
7.1,52.0
7.1,52.25
7.1,52.25
7.1,52.25
7.1,52.25
7.1,52.33333333333326
7.1,52.33333333333326
7.1,52.33333333333326
7.1,52.33333333333326
7.1,52.33333333333326
7.1,52.33333333333326
7.1,52.33333333333326
7.1,52.375
7.1,52.40000000000009
7.1,52.5
7.1,52.5
7.1,52.5
7.1,52.5
7.1,52.5
7.1,52.5
7.1,52.5
7.1,52.5
7.1,52.5
7.1,52.5
7.1,52.5
7.1,52.5
7.1,52.5
7.1,52.5
7.1,52.66666666666674
7.1,52.66666666666674
7.1,52.66666666666674
7.1,52.75
7.1,52.75
7.1,52.75
7.1,52.75
7.1,52.75
7.1,52.75
7.1,52.75
7.1,52.799999999999955
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.0
7.1,53.25
7.1,53.25
7.1,53.25
7.1,53.25
7.1,53.25
7.1,53.33333333333326
7.1,53.33333333333326
7.1,53.33333333333326
7.1,53.33333333333326
7.1,53.40000000000009
7.1,53.5
7.1,53.5
7.1,53.5
7.1,53.5
7.1,53.5
7.1,53.5
7.1,53.5
7.1,53.5
7.1,53.5
7.1,53.5
7.1,53.5
7.1,53.66666666666674
7.1,53.66666666666674
7.1,53.66666666666674
7.1,53.75
7.1,53.75
7.1,53.75
7.1,54.0
7.1,54.0
7.1,54.0
7.1,54.0
7.1,54.0
7.1,54.0
7.1,54.0
7.1,54.0
7.1,54.0
7.1,54.0
7.1,54.0
7.1,54.0
7.1,54.0
7.1,54.0
7.1,54.0
7.1,54.16666666666674
7.1,54.200000000000045
7.1,54.25
7.1,54.25
7.1,54.25
7.1,54.33333333333326
7.1,54.33333333333326
7.1,54.33333333333326
7.1,54.5
7.1,54.5
7.1,54.5
7.1,54.5
7.1,54.5
7.1,54.5
7.1,54.5
7.1,54.5
7.1,54.5
7.1,54.5
7.1,54.5
7.1,54.5
7.1,54.5
7.1,54.66666666666674
7.1,54.75
7.1,54.75
7.1,54.75
7.1,54.75
7.1,55.0
7.1,55.0
7.1,55.0
7.1,55.0
7.1,55.0
7.1,55.0
7.1,55.0
7.1,55.0
7.1,55.0
7.1,55.0
7.1,55.0
7.1,55.0
7.1,55.25
7.1,55.25
7.1,55.25
7.1,55.25
7.1,55.25
7.1,55.25
7.1,55.25
7.1,55.25
7.1,55.33333333333326
7.1,55.33333333333326
7.1,55.33333333333326
7.1,55.33333333333326
7.1,55.5
7.1,55.5
7.1,55.5
7.1,55.5
7.1,55.5
7.1,55.5
7.1,55.5
7.1,55.5
7.1,55.5
7.1,55.5
7.1,55.5
7.1,55.66666666666674
7.1,55.66666666666674
7.1,55.66666666666674
7.1,55.75
7.1,55.75
7.1,55.75
7.1,55.75
7.1,55.75
7.1,56.0
7.1,56.0
7.1,56.0
7.1,56.0
7.1,56.0
7.1,56.0
7.1,56.0
7.1,56.0
7.1,56.25
7.1,56.25
7.1,56.25
7.1,56.25
7.1,56.33333333333326
7.1,56.33333333333326
7.1,56.33333333333326
7.1,56.33333333333326
7.1,56.5
7.1,56.5
7.1,56.5
7.1,56.5
7.1,56.5
7.1,56.5
7.1,56.5
7.1,56.66666666666674
7.1,56.66666666666674
7.1,56.75
7.1,56.75
7.1,56.75
7.1,57.0
7.1,57.0
7.1,57.0
7.1,57.0
7.1,57.0
7.1,57.0
7.1,57.25
7.1,57.25
7.1,57.25
7.1,57.33333333333326
7.1,57.33333333333326
7.1,57.5
7.1,57.5
7.1,57.5
7.1,57.5
7.1,57.5
7.1,57.5
7.1,57.5
7.1,57.5
7.1,57.66666666666674
7.1,57.66666666666674
7.1,57.75
7.1,57.75
7.1,58.0
7.1,58.0
7.1,58.0
7.1,58.0
7.1,58.0
7.1,58.0
7.1,58.0
7.1,58.0
7.1,58.33333333333326
7.1,58.33333333333326
7.1,58.33333333333326
7.1,58.5
7.1,58.5
7.1,58.5
7.1,58.5
7.1,58.5
7.1,58.66666666666674
7.1,58.66666666666674
7.1,58.66666666666674
7.1,58.75
7.1,58.75
7.1,58.75
7.1,58.75
7.1,59.0
7.1,59.0
7.1,59.0
7.1,59.0
7.1,59.0
7.1,59.0
7.1,59.0
7.1,59.25
7.1,59.33333333333326
7.1,59.33333333333326
7.1,59.33333333333326
7.1,59.33333333333326
7.1,59.5
7.1,59.5
7.1,59.5
7.1,59.5
7.1,59.5
7.1,59.5
7.1,59.5
7.1,59.5
7.1,59.5
7.1,59.5
7.1,59.66666666666674
7.1,60.0
7.1,60.0
7.1,60.0
7.1,60.33333333333326
7.1,60.33333333333326
7.1,60.5
7.1,60.5
7.1,60.66666666666674
7.1,60.66666666666674
7.1,60.75
7.1,60.75
7.1,60.75
7.1,60.75
7.1,61.0
7.1,61.0
7.1,61.0
7.1,61.0
7.1,61.0
7.1,61.0
7.1,61.0
7.1,61.33333333333326
7.1,61.33333333333326
7.1,61.5
7.1,61.5
7.1,61.5
7.1,61.75
7.1,61.75
7.1,62.0
7.1,62.33333333333326
7.1,62.5
7.1,62.5
7.1,62.5
7.1,62.66666666666674
7.1,63.0
7.1,63.0
7.1,63.0
7.1,63.0
7.1,63.200000000000045
7.1,63.25
7.1,63.33333333333326
7.1,63.33333333333326
7.1,63.33333333333326
7.1,63.5
7.1,63.5
7.1,63.5
7.1,64.0
7.1,64.0
7.1,64.0
7.1,64.0
7.1,64.33333333333326
7.1,64.33333333333326
7.1,64.5
7.1,64.5
7.1,64.5
7.1,64.5
7.1,64.66666666666674
7.1,65.0
7.1,65.0
7.1,65.0
7.1,65.0
7.1,65.0
7.1,65.0
7.1,65.33333333333326
7.1,65.5
7.1,65.59999999999991
7.1,66.0
7.1,66.0
7.1,66.0
7.1,66.25
7.1,66.5
7.1,66.5
7.1,67.0
7.1,67.0
7.1,67.0
7.1,67.25
7.1,67.5
7.1,67.66666666666674
7.1,68.0
7.1,68.0
7.1,68.0
7.1,68.25
7.1,68.5
7.1,69.0
7.1,69.25
7.1,69.5
7.1,70.0
7.1,70.0
7.1,70.25
7.1,70.33333333333326
7.1,70.33333333333326
7.1,70.33333333333326
7.1,70.40000000000009
7.1,70.75
7.1,71.66666666666674
7.1,72.16666666666674
7.1,73.0
7.1,73.25
7.1,73.66666666666674
7.1,74.33333333333326
7.1,74.5
7.1,74.5
7.1,75.0
7.1,76.25
7.1,76.66666666666674
7.1,79.33333333333326
7.1,81.66666666666674
7.1,83.0
7.1,92.16666666666674
7.0,8.5
7.0,10.0
7.0,11.0
7.0,11.5
7.0,11.5
7.0,13.0
7.0,13.5
7.0,14.25
7.0,15.0
7.0,15.333333333333258
7.0,15.5
7.0,16.25
7.0,16.666666666666742
7.0,17.0
7.0,17.333333333333258
7.0,17.5
7.0,17.666666666666742
7.0,17.75
7.0,18.0
7.0,18.0
7.0,18.0
7.0,18.0
7.0,18.333333333333258
7.0,18.5
7.0,18.5
7.0,18.666666666666742
7.0,19.0
7.0,19.0
7.0,19.0
7.0,19.0
7.0,19.0
7.0,19.333333333333258
7.0,19.5
7.0,19.5
7.0,19.5
7.0,19.5
7.0,19.666666666666742
7.0,19.666666666666742
7.0,19.75
7.0,19.75
7.0,20.0
7.0,20.0
7.0,20.25
7.0,20.333333333333258
7.0,20.333333333333258
7.0,20.5
7.0,20.5
7.0,20.5
7.0,20.5
7.0,20.5
7.0,20.5
7.0,20.5
7.0,20.5
7.0,20.75
7.0,20.75
7.0,20.799999999999955
7.0,21.0
7.0,21.0
7.0,21.0
7.0,21.0
7.0,21.0
7.0,21.0
7.0,21.200000000000045
7.0,21.25
7.0,21.333333333333258
7.0,21.333333333333258
7.0,21.5
7.0,21.5
7.0,21.5
7.0,21.666666666666742
7.0,21.666666666666742
7.0,21.666666666666742
7.0,21.666666666666742
7.0,21.666666666666742
7.0,21.75
7.0,22.0
7.0,22.0
7.0,22.0
7.0,22.0
7.0,22.0
7.0,22.0
7.0,22.0
7.0,22.0
7.0,22.0
7.0,22.25
7.0,22.25
7.0,22.333333333333258
7.0,22.333333333333258
7.0,22.333333333333258
7.0,22.333333333333258
7.0,22.333333333333258
7.0,22.333333333333258
7.0,22.40000000000009
7.0,22.5
7.0,22.5
7.0,22.5
7.0,22.5
7.0,22.5
7.0,22.5
7.0,22.5
7.0,22.5
7.0,22.5
7.0,22.5
7.0,22.59999999999991
7.0,22.666666666666742
7.0,22.666666666666742
7.0,22.666666666666742
7.0,22.666666666666742
7.0,22.75
7.0,22.833333333333258
7.0,23.0
7.0,23.0
7.0,23.0
7.0,23.0
7.0,23.0
7.0,23.0
7.0,23.0
7.0,23.0
7.0,23.0
7.0,23.0
7.0,23.0
7.0,23.0
7.0,23.0
7.0,23.0
7.0,23.25
7.0,23.25
7.0,23.25
7.0,23.25
7.0,23.333333333333258
7.0,23.333333333333258
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.5
7.0,23.666666666666742
7.0,23.666666666666742
7.0,23.75
7.0,23.75
7.0,23.75
7.0,23.75
7.0,23.75
7.0,23.75
7.0,24.0
7.0,24.0
7.0,24.0
7.0,24.0
7.0,24.0
7.0,24.0
7.0,24.0
7.0,24.0
7.0,24.0
7.0,24.0
7.0,24.0
7.0,24.0
7.0,24.0
7.0,24.0
7.0,24.0
7.0,24.0
7.0,24.25
7.0,24.25
7.0,24.25
7.0,24.25
7.0,24.28571428571422
7.0,24.333333333333258
7.0,24.333333333333258
7.0,24.333333333333258
7.0,24.333333333333258
7.0,24.333333333333258
7.0,24.333333333333258
7.0,24.333333333333258
7.0,24.333333333333258
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.5
7.0,24.59999999999991
7.0,24.666666666666742
7.0,24.666666666666742
7.0,24.666666666666742
7.0,24.75
7.0,24.75
7.0,24.75
7.0,24.75
7.0,24.75
7.0,24.75
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.0
7.0,25.25
7.0,25.25
7.0,25.25
7.0,25.25
7.0,25.25
7.0,25.25
7.0,25.25
7.0,25.25
7.0,25.25
7.0,25.333333333333258
7.0,25.333333333333258
7.0,25.333333333333258
7.0,25.333333333333258
7.0,25.333333333333258
7.0,25.333333333333258
7.0,25.333333333333258
7.0,25.333333333333258
7.0,25.333333333333258
7.0,25.333333333333258
7.0,25.40000000000009
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.5
7.0,25.666666666666742
7.0,25.666666666666742
7.0,25.666666666666742
7.0,25.666666666666742
7.0,25.666666666666742
7.0,25.666666666666742
7.0,25.666666666666742
7.0,25.75
7.0,25.75
7.0,25.75
7.0,25.75
7.0,25.75
7.0,25.75
7.0,25.75
7.0,25.75
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.0
7.0,26.14285714285711
7.0,26.200000000000045
7.0,26.25
7.0,26.25
7.0,26.25
7.0,26.25
7.0,26.25
7.0,26.25
7.0,26.25
7.0,26.25
7.0,26.25
7.0,26.25
7.0,26.25
7.0,26.333333333333258
7.0,26.333333333333258
7.0,26.333333333333258
7.0,26.333333333333258
7.0,26.333333333333258
7.0,26.333333333333258
7.0,26.333333333333258
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.5
7.0,26.666666666666742
7.0,26.666666666666742
7.0,26.666666666666742
7.0,26.666666666666742
7.0,26.666666666666742
7.0,26.666666666666742
7.0,26.666666666666742
7.0,26.75
7.0,26.75
7.0,26.75
7.0,26.75
7.0,26.75
7.0,26.75
7.0,26.75
7.0,26.75
7.0,26.75
7.0,26.75
7.0,26.75
7.0,26.833333333333258
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.0
7.0,27.200000000000045
7.0,27.25
7.0,27.25
7.0,27.25
7.0,27.25
7.0,27.25
7.0,27.25
7.0,27.25
7.0,27.25
7.0,27.25
7.0,27.25
7.0,27.25
7.0,27.333333333333258
7.0,27.333333333333258
7.0,27.333333333333258
7.0,27.333333333333258
7.0,27.333333333333258
7.0,27.333333333333258
7.0,27.333333333333258
7.0,27.333333333333258
7.0,27.333333333333258
7.0,27.333333333333258
7.0,27.333333333333258
7.0,27.40000000000009
7.0,27.40000000000009
7.0,27.42857142857133
7.0,27.42857142857133
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.5
7.0,27.666666666666742
7.0,27.666666666666742
7.0,27.666666666666742
7.0,27.666666666666742
7.0,27.666666666666742
7.0,27.666666666666742
7.0,27.666666666666742
7.0,27.75
7.0,27.75
7.0,27.75
7.0,27.75
7.0,27.75
7.0,27.75
7.0,27.75
7.0,27.75
7.0,27.75
7.0,27.75
7.0,27.75
7.0,27.75
7.0,27.75
7.0,27.833333333333258
7.0,27.833333333333258
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.0
7.0,28.200000000000045
7.0,28.25
7.0,28.25
7.0,28.25
7.0,28.25
7.0,28.25
7.0,28.25
7.0,28.25
7.0,28.25
7.0,28.25
7.0,28.25
7.0,28.25
7.0,28.25
7.0,28.25
7.0,28.25
7.0,28.333333333333258
7.0,28.333333333333258
7.0,28.333333333333258
7.0,28.333333333333258
7.0,28.333333333333258
7.0,28.333333333333258
7.0,28.333333333333258
7.0,28.333333333333258
7.0,28.333333333333258
7.0,28.333333333333258
7.0,28.333333333333258
7.0,28.333333333333258
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.5
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.666666666666742
7.0,28.75
7.0,28.75
7.0,28.75
7.0,28.75
7.0,28.75
7.0,28.75
7.0,28.75
7.0,28.75
7.0,28.75
7.0,28.75
7.0,28.75
7.0,28.75
7.0,28.75
7.0,28.875
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
7.0,29.0
